brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Hyundai,HY,TLL,Фонарь задний левый,Кузов/свет,Оптика,normal,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check)
Hyundai,HY,TLR,Фонарь задний правый,Кузов/свет,Оптика,normal,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check)
Hyundai,HY,TER,Рулевой наконечник правый,Рулевое,Рулевое управление,normal,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check)
Hyundai,HY,FPR,Регулятор давления топлива,Топливная система,Топливо,normal,hyundai.a-inside.ru (manual_check); kia.a-inside.ru (manual_check)
Infiniti,IN,MUF,Глушитель основной,Выхлоп,Выхлоп,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,ACR,Радиатор кондиционера,Климат,Кондиционер,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,HLL,Фара передняя левая,Кузов/свет,Оптика,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,HLR,Фара передняя правая,Кузов/свет,Оптика,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,ML,Зеркало левое,Кузов/свет,Кузов,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,MR,Зеркало правое,Кузов/свет,Кузов,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,TLL,Фонарь задний левый,Кузов/свет,Оптика,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,TLR,Фонарь задний правый,Кузов/свет,Оптика,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,PSR,Бачок ГУР,Рулевое,ГУР,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,RCK,Рулевая рейка,Рулевое,Рулевое управление,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,TER,Рулевой наконечник правый,Рулевое,Рулевое управление,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,TRD,Рулевая тяга,Рулевое,Рулевое управление,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,FPR,Регулятор давления топлива,Топливная система,Топливо,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,FPU,Топливный насос,Топливная система,Топливо,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,INJ,Форсунка топливная,Топливная система,Топливо,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,BHF,Тормозной шланг передний,Тормоза,Гидравлика,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,BHR,Тормозной шланг задний,Тормоза,Гидравлика,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,BMC,Главный тормозной цилиндр,Тормоза,Гидравлика,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,CFLB,Суппорт передний левый,Тормоза,Суппорты,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,CFRB,Суппорт передний правый,Тормоза,Суппорты,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,TUR,Турбокомпрессор,Турбонаддув,Турбо,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,ALT,Генератор,Электрика,Зарядка,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,BAT,Аккумулятор,Электрика,Питание,normal,japancats.ru (manual_check); needet.ru (manual_check)
Infiniti,IN,STA,Стартер,Электрика,Пуск,normal,japancats.ru (manual_check); needet.ru (manual_check)
Jeep,JP,MUF,Глушитель основной,Выхлоп,Выхлоп,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,ACR,Радиатор кондиционера,Климат,Кондиционер,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,HLL,Фара передняя левая,Кузов/свет,Оптика,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,HLR,Фара передняя правая,Кузов/свет,Оптика,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,ML,Зеркало левое,Кузов/свет,Кузов,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,MR,Зеркало правое,Кузов/свет,Кузов,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,TLL,Фонарь задний левый,Кузов/свет,Оптика,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,TLR,Фонарь задний правый,Кузов/свет,Оптика,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,PSR,Бачок ГУР,Рулевое,ГУР,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,RCK,Рулевая рейка,Рулевое,Рулевое управление,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,TER,Рулевой наконечник правый,Рулевое,Рулевое управление,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,TRD,Рулевая тяга,Рулевое,Рулевое управление,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,FPR,Регулятор давления топлива,Топливная система,Топливо,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,FPU,Топливный насос,Топливная система,Топливо,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,INJ,Форсунка топливная,Топливная система,Топливо,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,BHF,Тормозной шланг передний,Тормоза,Гидравлика,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,BHR,Тормозной шланг задний,Тормоза,Гидравлика,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,TUR,Турбокомпрессор,Турбонаддув,Турбо,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,ALT,Генератор,Электрика,Зарядка,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,BAT,Аккумулятор,Электрика,Питание,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Jeep,JP,STA,Стартер,Электрика,Пуск,normal,jeepchryslerparts.eu (manual_check); factorychryslerparts.com (manual_check)
Kia,KI,ACR,Радиатор кондиционера,Климат,Кондиционер,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,HLL,Фара передняя левая,Кузов/свет,Оптика,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,HLR,Фара передняя правая,Кузов/свет,Оптика,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,ML,Зеркало левое,Кузов/свет,Кузов,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,MR,Зеркало правое,Кузов/свет,Кузов,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,TLL,Фонарь задний левый,Кузов/свет,Оптика,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,TLR,Фонарь задний правый,Кузов/свет,Оптика,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,PSR,Бачок ГУР,Рулевое,ГУР,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,RCK,Рулевая рейка,Рулевое,Рулевое управление,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,TER,Рулевой наконечник правый,Рулевое,Рулевое управление,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,FPR,Регулятор давления топлива,Топливная система,Топливо,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,BDR,Диск тормозной задний,Тормоза,Тормозная система,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,BHF,Тормозной шланг передний,Тормоза,Гидравлика,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Kia,KI,BHR,Тормозной шланг задний,Тормоза,Гидравлика,normal,kia.a-inside.ru (manual_check); hyundai.a-inside.ru (manual_check)
Land Rover,LR,MUF,Глушитель основной,Выхлоп,Выхлоп,normal,new.lrcat.com (manual_check)
Land Rover,LR,ACR,Радиатор кондиционера,Климат,Кондиционер,normal,new.lrcat.com (manual_check)
Land Rover,LR,HLL,Фара передняя левая,Кузов/свет,Оптика,normal,new.lrcat.com (manual_check)
Land Rover,LR,HLR,Фара передняя правая,Кузов/свет,Оптика,normal,new.lrcat.com (manual_check)
Land Rover,LR,ML,Зеркало левое,Кузов/свет,Кузов,normal,new.lrcat.com (manual_check)
Land Rover,LR,MR,Зеркало правое,Кузов/свет,Кузов,normal,new.lrcat.com (manual_check)
Land Rover,LR,TLL,Фонарь задний левый,Кузов/свет,Оптика,normal,new.lrcat.com (manual_check)
Land Rover,LR,TLR,Фонарь задний правый,Кузов/свет,Оптика,normal,new.lrcat.com (manual_check)
Land Rover,LR,PSR,Бачок ГУР,Рулевое,ГУР,normal,new.lrcat.com (manual_check)
Land Rover,LR,RCK,Рулевая рейка,Рулевое,Рулевое управление,normal,new.lrcat.com (manual_check)
Land Rover,LR,TER,Рулевой наконечник правый,Рулевое,Рулевое управление,normal,new.lrcat.com (manual_check)
Land Rover,LR,TRD,Рулевая тяга,Рулевое,Рулевое управление,normal,new.lrcat.com (manual_check)
Land Rover,LR,FPR,Регулятор давления топлива,Топливная система,Топливо,normal,new.lrcat.com (manual_check)
Land Rover,LR,FPU,Топливный насос,Топливная система,Топливо,normal,new.lrcat.com (manual_check)
Land Rover,LR,INJ,Форсунка топливная,Топливная система,Топливо,normal,new.lrcat.com (manual_check)
Land Rover,LR,BHF,Тормозной шланг передний,Тормоза,Гидравлика,normal,new.lrcat.com (manual_check)
Land Rover,LR,BHR,Тормозной шланг задний,Тормоза,Гидравлика,normal,new.lrcat.com (manual_check)
Land Rover,LR,TUR,Турбокомпрессор,Турбонаддув,Турбо,normal,new.lrcat.com (manual_check)
Land Rover,LR,ALT,Генератор,Электрика,Зарядка,normal,new.lrcat.com (manual_check)
Land Rover,LR,BAT,Аккумулятор,Электрика,Питание,normal,new.lrcat.com (manual_check)
