brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Acura,AC,CKP,Датчик положения коленвала,Двигатель,Датчики,high,acurapartswarehouse.com (manual_check); japan-parts.eu; exist.ru (public_index_external_catalog); needet.ru (manual_check); hondaworld.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,DOH,Ручка двери наружная,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,MAT,Коврики салона,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,MMU,Экран мультимедиа,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,SBB,Замок ремня безопасности,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,SBT,Механизм ремня безопасности,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,SWS,Подрулевой переключатель,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,WLS,Блок кнопок стеклоподъемника,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,WRL,Стеклоподъемник левый,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,WRR,Стеклоподъемник правый,Салон,Салон,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,CNF,Адсорбер,Топливная система,Топливо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,FPR,Регулятор давления топлива,Топливная система,Топливо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,FPU,Топливный насос,Топливная система,Топливо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,FRL,Топливная рампа,Топливная система,Топливо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,FTC,Крышка топливного бака,Топливная система,Топливо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,INJ,Форсунка топливная,Топливная система,Топливо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,BBR,Вакуумный усилитель тормозов,Тормоза,Гидравлика,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,BHF,Тормозной шланг передний,Тормоза,Гидравлика,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,BHR,Тормозной шланг задний,Тормоза,Гидравлика,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,BRF,Тормозная жидкость,Тормоза,Гидравлика,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,BWS,Датчик износа колодок,Тормоза,Тормозная система,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,CFLB,Суппорт передний левый,Тормоза,Суппорты,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,CFRB,Суппорт передний правый,Тормоза,Суппорты,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,CRK,Ремкомплект суппорта,Тормоза,Суппорты,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,CRLB,Суппорт задний левый,Тормоза,Суппорты,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,CRRB,Суппорт задний правый,Тормоза,Суппорты,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,CSG,Направляющие суппорта,Тормоза,Суппорты,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,EPB,Мотор электронного ручника,Тормоза,Стояночный тормоз,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,HBL,Трос ручного тормоза левый,Тормоза,Стояночный тормоз,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,HBR,Трос ручного тормоза правый,Тормоза,Стояночный тормоз,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,BPS,Датчик давления наддува,Турбонаддув,Турбо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,INT,Интеркулер,Турбонаддув,Турбо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,IPH,Патрубок интеркулера,Турбонаддув,Турбо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,TAC,Актуатор турбины,Турбонаддув,Турбо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,TCV,Клапан управления турбиной,Турбонаддув,Турбо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,TGS,Прокладка турбины,Турбонаддув,Турбо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,TUR,Турбокомпрессор,Турбонаддув,Турбо,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,ABU,Блок ABS,Электрика,Блоки управления,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,BCM,Блок управления кузовом,Электрика,Блоки управления,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,DWH,Проводка двери,Электрика,Проводка,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,ECU,Блок управления двигателем,Электрика,Блоки управления,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,EWH,Проводка двигателя,Электрика,Проводка,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,FUB,Блок предохранителей,Электрика,Электрика,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,LTS,Датчик света,Электрика,Датчики,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,PDC,Датчик парковки,Электрика,Парктроник,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,RNS,Датчик дождя,Электрика,Датчики,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,RVC,Камера заднего вида,Электрика,Камеры,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
Mazda,MA,SRS,Блок SRS Airbag,Электрика,Блоки управления,medium,japan-parts.eu; exist.ru (public_index_external_catalog); epcdata.ru (manual_check); japancats.ru (manual_check); autoparts24.eu; emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
